source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s8_single_logical,0,validate,BigCodeBench/274,1,15,0.0099009900990099,3,0.0127118644067796,2,0.0038022813688212,0.9996500611305236,0.9956973791122437
phase2/s8_single_logical,0,validate,BigCodeBench/275,1,5,0.029585798816568,2,0.0555555555555555,2,0.0227272727272727,0.9987676739692688,0.9752463102340698
phase2/s8_single_logical,0,validate,BigCodeBench/276,1,16,0.0366132723112128,3,0.0236220472440944,2,0.0071942446043165,0.9982441663742064,0.9957730770111084
phase2/s8_single_logical,0,validate,BigCodeBench/341,1,170,0.2344827586206896,2,0.0123456790123456,2,0.0060240963855421,0.9964724779129028,0.9704980850219728
phase2/s8_single_logical,0,validate,BigCodeBench/373,1,15,0.036144578313253,5,0.0476190476190476,2,0.0084033613445378,0.9980216026306152,0.9745665192604064
phase2/s8_single_logical,0,validate,BigCodeBench/429,1,151,0.2735507246376811,7,0.0636363636363636,4,0.016260162601626,0.9899009466171264,0.9509564638137816
phase2/s8_single_logical,0,validate,BigCodeBench/591,1,61,0.0862800565770862,4,0.0246913580246913,2,0.0059880239520958,0.9990187883377076,0.9838332533836364
phase2/s8_single_logical,0,validate,BigCodeBench/702,1,12,0.08,1,0.0285714285714285,2,0.025,0.9962992668151855,0.9892593622207642
phase2/s8_single_logical,0,validate,BigCodeBench/703,1,2,0.0142857142857142,1,0.0263157894736842,2,0.0232558139534883,0.9990423917770386,0.9663254022598268
phase2/s8_single_logical,0,validate,BigCodeBench/715,1,6,0.0461538461538461,2,0.074074074074074,4,0.064516129032258,0.9984157681465148,0.9761372804641724
phase2/s8_single_logical,0,validate,BigCodeBench/782,1,8,0.0187793427230046,5,0.0485436893203883,2,0.008695652173913,0.999117910861969,0.987473487854004
phase2/s8_single_logical,0,validate,BigCodeBench/883,1,155,0.3579676674364896,1,0.0158730158730158,2,0.0126582278481012,0.9910300970077516,0.925309956073761
phase2/s8_single_logical,0,validate,BigCodeBench/925,1,51,0.2361111111111111,1,0.0192307692307692,2,0.0166666666666666,0.9981135725975036,0.9561575055122375
phase2/s8_single_logical,0,validate,BigCodeBench/926,1,7,0.0289256198347107,4,0.0701754385964912,4,0.0333333333333333,0.9993242621421814,0.9326680898666382
phase2/s8_single_logical,0,validate,BigCodeBench/928,1,236,0.4027303754266211,1,0.0116279069767441,2,0.0101010101010101,0.9902486205101012,0.9582271575927734
phase2/s8_single_logical,0,validate,BigCodeBench/982,1,11,0.0232067510548523,3,0.0217391304347826,2,0.0061728395061728,0.9991897344589232,0.9963370561599731
phase2/s8_single_logical,0,validate,BigCodeBench/1051,1,79,0.1160058737151248,14,0.0952380952380952,2,0.0059171597633136,0.9939917325973512,0.9455718994140624
phase2/s8_single_logical,0,validate,BigCodeBench/1067,1,112,0.1573033707865168,10,0.1020408163265306,2,0.0098039215686274,0.9920707941055298,0.9852398633956908
phase2/s8_single_logical,0,validate,BigCodeBench/1127,1,33,0.0726872246696035,1,0.0109890109890109,4,0.02,0.998478353023529,0.9915952086448668
phase2/s8_single_logical,0,test,BigCodeBench/11,1,7,0.0192307692307692,3,0.032258064516129,2,0.0092592592592592,0.9982759952545166,0.9790475368499756
phase2/s8_single_logical,0,test,BigCodeBench/11,2,7,0.0192307692307692,3,0.032258064516129,2,0.0092592592592592,0.998274266719818,0.9818711280822754
phase2/s8_single_logical,0,test,BigCodeBench/11,3,7,0.0192307692307692,3,0.032258064516129,2,0.0092592592592592,0.9989730715751648,0.9798529148101808
phase2/s8_single_logical,0,test,BigCodeBench/31,1,104,0.2429906542056074,8,0.0792079207920792,2,0.0092592592592592,0.9912675619125366,0.987351894378662
phase2/s8_single_logical,0,test,BigCodeBench/31,2,107,0.25,5,0.0520833333333333,4,0.0186915887850467,0.9905352592468262,0.9866735935211182
phase2/s8_single_logical,0,test,BigCodeBench/31,3,124,0.2897196261682243,9,0.0957446808510638,6,0.0288461538461538,0.9902285933494568,0.985903024673462
phase2/s8_single_logical,0,test,BigCodeBench/37,1,26,0.054054054054054,6,0.055045871559633,2,0.0085470085470085,0.9941295385360718,0.9762862920761108
phase2/s8_single_logical,0,test,BigCodeBench/37,2,26,0.054054054054054,6,0.055045871559633,2,0.0085470085470085,0.9945107102394104,0.9589899778366088
phase2/s8_single_logical,0,test,BigCodeBench/37,3,26,0.054054054054054,6,0.055045871559633,2,0.0085470085470085,0.9944343566894532,0.9611772298812866
phase2/s8_single_logical,0,test,BigCodeBench/51,1,203,0.2629533678756476,17,0.1223021582733813,2,0.006578947368421,0.9954187273979188,0.9390907883644104
phase2/s8_single_logical,0,test,BigCodeBench/51,2,203,0.2629533678756476,17,0.1223021582733813,2,0.006578947368421,0.9954797625541688,0.9404898881912231
phase2/s8_single_logical,0,test,BigCodeBench/51,3,203,0.2629533678756476,17,0.1223021582733813,2,0.006578947368421,0.9953329563140868,0.9406920671463012
phase2/s8_single_logical,0,test,BigCodeBench/76,1,45,0.0862068965517241,11,0.1208791208791208,8,0.0388349514563106,0.9977949857711792,0.9812461137771606
phase2/s8_single_logical,0,test,BigCodeBench/76,2,16,0.0306513409961685,6,0.0625,2,0.0092592592592592,0.997401237487793,0.9815437197685242
phase2/s8_single_logical,0,test,BigCodeBench/76,3,20,0.0383141762452107,8,0.0824742268041237,4,0.0186915887850467,0.996679961681366,0.9835389852523804
phase2/s8_single_logical,0,test,BigCodeBench/85,1,21,0.0324574961360123,9,0.0629370629370629,2,0.0065359477124183,0.9986469745635986,0.9947301149368286
phase2/s8_single_logical,0,test,BigCodeBench/85,2,21,0.0324574961360123,9,0.0629370629370629,2,0.0065359477124183,0.9984365105628968,0.9950833320617676
phase2/s8_single_logical,0,test,BigCodeBench/85,3,21,0.0324574961360123,9,0.0629370629370629,2,0.0065359477124183,0.998377799987793,0.9950331449508668
phase2/s8_single_logical,0,test,BigCodeBench/89,1,265,0.2771966527196652,3,0.0178571428571428,2,0.0051546391752577,0.996027946472168,0.9715547561645508
phase2/s8_single_logical,0,test,BigCodeBench/89,2,265,0.2771966527196652,3,0.0178571428571428,2,0.0051546391752577,0.9959125518798828,0.97135591506958
phase2/s8_single_logical,0,test,BigCodeBench/89,3,265,0.2771966527196652,3,0.0178571428571428,2,0.0051546391752577,0.9960644245147704,0.971094846725464
phase2/s8_single_logical,0,test,BigCodeBench/90,1,140,0.154015401540154,7,0.0338164251207729,2,0.004,0.9971375465393066,0.9855238199234008
phase2/s8_single_logical,0,test,BigCodeBench/90,2,140,0.154015401540154,7,0.0338164251207729,2,0.004,0.9968774318695068,0.9854341745376588
phase2/s8_single_logical,0,test,BigCodeBench/90,3,163,0.1793179317931793,12,0.06,11,0.0225872689938398,0.9978653192520142,0.9888667464256288
phase2/s8_single_logical,0,test,BigCodeBench/93,1,31,0.0715935334872979,7,0.0714285714285714,7,0.0308370044052863,0.9966559410095216,0.9954879283905028
phase2/s8_single_logical,0,test,BigCodeBench/93,2,13,0.0300230946882217,4,0.04,4,0.017094017094017,0.997400403022766,0.9967151880264282
phase2/s8_single_logical,0,test,BigCodeBench/93,3,11,0.0254041570438799,4,0.0396039603960396,2,0.0084745762711864,0.997239112854004,0.995690107345581
