source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s6_timeout_only,0,fit,BigCodeBench/599,1,235,0.2758215962441314,5,0.0347222222222222,2,0.0064102564102564,0.9965061545372008,0.96524977684021
phase2/s6_timeout_only,0,fit,BigCodeBench/602,1,5,0.0234741784037558,3,0.0491803278688524,2,0.0163934426229508,0.9981986880302428,0.9648643732070924
phase2/s6_timeout_only,0,fit,BigCodeBench/618,1,117,0.1710526315789473,3,0.024,2,0.0078125,0.9978189468383788,0.9885181188583374
phase2/s6_timeout_only,0,fit,BigCodeBench/626,1,49,0.1906614785992217,13,0.2549019607843137,13,0.1150442477876106,0.9957468509674072,0.9456429481506348
phase2/s6_timeout_only,0,fit,BigCodeBench/630,1,7,0.0259259259259259,1,0.0151515151515151,2,0.0131578947368421,0.9995740056037904,0.9375953078269958
phase2/s6_timeout_only,0,fit,BigCodeBench/651,1,130,0.2636916835699797,5,0.057471264367816,3,0.0150753768844221,0.9962419271469116,0.9533779621124268
phase2/s6_timeout_only,0,fit,BigCodeBench/654,1,146,0.1883870967741935,4,0.0220994475138121,2,0.005,0.9988389015197754,0.9448753595352172
phase2/s6_timeout_only,0,fit,BigCodeBench/655,1,492,0.3704819277108434,7,0.0378378378378378,3,0.0076335877862595,0.9902796149253844,0.950135350227356
phase2/s6_timeout_only,0,fit,BigCodeBench/733,1,285,0.2371048252911813,92,0.3357664233576642,3,0.0075949367088607,0.9737493991851808,0.9771919846534728
phase2/s6_timeout_only,0,fit,BigCodeBench/738,1,14,0.1489361702127659,1,0.05,3,0.0566037735849056,0.9949281215667723,0.9503824710845948
phase2/s6_timeout_only,0,fit,BigCodeBench/743,1,8,0.0195121951219512,1,0.0117647058823529,3,0.0165745856353591,0.9993654489517212,0.9790995121002196
phase2/s6_timeout_only,0,fit,BigCodeBench/780,1,39,0.0394337714863498,8,0.0481927710843373,2,0.0057142857142857,0.9989899396896362,0.9966394901275636
phase2/s6_timeout_only,0,fit,BigCodeBench/802,1,58,0.1576086956521739,4,0.0588235294117647,2,0.0133333333333333,0.9946457147598268,0.9637779593467712
phase2/s6_timeout_only,0,fit,BigCodeBench/835,1,6,0.031413612565445,1,0.0169491525423728,3,0.0236220472440944,0.9995145797729492,0.9829594492912292
phase2/s6_timeout_only,0,fit,BigCodeBench/856,1,14,0.0347394540942928,6,0.0652173913043478,3,0.0143540669856459,0.9966800212860109,0.9908089637756348
phase2/s6_timeout_only,0,fit,BigCodeBench/901,1,96,0.2900302114803625,1,0.0151515151515151,3,0.0225563909774436,0.9968562126159668,0.9322627186775208
phase2/s6_timeout_only,0,fit,BigCodeBench/907,1,4,0.0124223602484472,3,0.0416666666666666,2,0.0135135135135135,0.9987486004829408,0.9857344627380372
phase2/s6_timeout_only,0,fit,BigCodeBench/942,1,58,0.0913385826771653,3,0.0209790209790209,2,0.0069444444444444,0.9992533326148988,0.9711476564407348
phase2/s6_timeout_only,0,fit,BigCodeBench/943,1,41,0.0785440613026819,1,0.0094339622641509,3,0.015228426395939,0.9948941469192504,0.9667616486549376
phase2/s6_timeout_only,0,fit,BigCodeBench/953,1,21,0.036144578313253,4,0.0317460317460317,2,0.0067114093959731,0.9995169639587402,0.9942193627357484
phase2/s6_timeout_only,0,fit,BigCodeBench/997,1,128,0.3076923076923077,2,0.0357142857142857,3,0.0229007633587786,0.99229097366333,0.9113558530807496
phase2/s6_timeout_only,0,fit,BigCodeBench/998,1,17,0.0309090909090909,7,0.0642201834862385,3,0.0127659574468085,0.9966984987258912,0.9957485198974608
phase2/s6_timeout_only,0,fit,BigCodeBench/1036,1,174,0.2681047765793528,12,0.075,2,0.0063694267515923,0.9967452883720398,0.949864387512207
phase2/s6_timeout_only,0,fit,BigCodeBench/1039,1,21,0.0242774566473988,7,0.0457516339869281,3,0.0094043887147335,0.999326467514038,0.9843079447746276
phase2/s6_timeout_only,0,fit,BigCodeBench/1047,1,52,0.2342342342342342,10,0.196078431372549,11,0.0956521739130434,0.995872974395752,0.9533240795135498
phase2/s6_timeout_only,0,fit,BigCodeBench/1048,1,9,0.0327272727272727,4,0.0526315789473684,3,0.0160427807486631,0.9988293051719666,0.9838656783103944
phase2/s6_timeout_only,0,fit,BigCodeBench/1074,1,11,0.0506912442396313,1,0.0204081632653061,2,0.0163934426229508,0.999271035194397,0.9900017380714417
phase2/s6_timeout_only,0,fit,BigCodeBench/1081,1,185,0.296,21,0.1842105263157894,3,0.0138248847926267,0.9885635375976562,0.9606138467788696
phase2/s6_timeout_only,0,fit,BigCodeBench/1119,1,22,0.0572916666666666,3,0.0394736842105263,3,0.0167597765363128,0.998734712600708,0.9878747463226318
phase2/s6_timeout_only,0,validate,BigCodeBench/23,1,11,0.0495495495495495,1,0.0196078431372549,3,0.0232558139534883,0.9968324899673462,0.97562575340271
phase2/s6_timeout_only,0,validate,BigCodeBench/25,1,5,0.037037037037037,1,0.032258064516129,3,0.0410958904109589,0.9979987144470216,0.966626524925232
phase2/s6_timeout_only,0,validate,BigCodeBench/28,1,18,0.0891089108910891,2,0.0454545454545454,3,0.0309278350515463,0.9978267550468444,0.9153215885162354
phase2/s6_timeout_only,0,validate,BigCodeBench/55,1,19,0.0455635491606714,8,0.0879120879120879,2,0.0097087378640776,0.999021291732788,0.9747874736785888
phase2/s6_timeout_only,0,validate,BigCodeBench/57,1,35,0.1658767772511848,14,0.21875,12,0.0967741935483871,0.9978972673416138,0.9620863199234008
phase2/s6_timeout_only,0,validate,BigCodeBench/64,1,96,0.3147540983606557,29,0.3295454545454545,26,0.1529411764705882,0.994521975517273,0.949899673461914
phase2/s6_timeout_only,0,validate,BigCodeBench/77,1,44,0.0810313075506445,1,0.0105263157894736,2,0.010204081632653,0.9983752965927124,0.9612969756126404
phase2/s6_timeout_only,0,validate,BigCodeBench/84,1,43,0.0321615557217651,17,0.068,3,0.0054249547920434,0.9987939596176147,0.9867088198661804
phase2/s6_timeout_only,0,validate,BigCodeBench/86,1,16,0.0490797546012269,7,0.0795454545454545,7,0.0404624277456647,0.9975732564926147,0.9731618165969848
phase2/s6_timeout_only,0,validate,BigCodeBench/91,1,12,0.0248447204968944,4,0.0350877192982456,3,0.0109090909090909,0.999004602432251,0.9974148273468018
phase2/s6_timeout_only,0,validate,BigCodeBench/97,1,19,0.0620915032679738,1,0.0172413793103448,3,0.0209790209790209,0.998930811882019,0.9950190782546996
phase2/s6_timeout_only,0,validate,BigCodeBench/106,1,12,0.0182926829268292,5,0.0326797385620915,3,0.0085470085470085,0.9989081621170044,0.9812029600143432
phase2/s6_timeout_only,0,validate,BigCodeBench/108,1,136,0.1226330027051397,3,0.0177514792899408,2,0.0055555555555555,0.9972865581512452,0.984993815422058
phase2/s6_timeout_only,0,validate,BigCodeBench/109,1,15,0.0252100840336134,3,0.0241935483870967,3,0.0117647058823529,0.9978625774383544,0.9894195199012756
