source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s7_cross_status,0,fit,BigCodeBench/263,1,64,0.1671018276762402,19,0.2111111111111111,25,0.1336898395721925,0.9953992366790771,0.8475656509399414
phase2/s7_cross_status,0,fit,BigCodeBench/298,1,22,0.0480349344978165,3,0.024,3,0.0109090909090909,0.9990593194961548,0.9877204895019532
phase2/s7_cross_status,0,fit,BigCodeBench/307,1,43,0.1524822695035461,1,0.0175438596491228,2,0.0147058823529411,0.9991644024848938,0.971208155155182
phase2/s7_cross_status,0,fit,BigCodeBench/309,1,106,0.2003780718336484,4,0.0392156862745098,3,0.0135746606334841,0.9964195489883424,0.9754202365875244
phase2/s7_cross_status,0,fit,BigCodeBench/324,1,138,0.2623574144486692,1,0.0120481927710843,2,0.0108695652173913,0.9956467747688292,0.914606511592865
phase2/s7_cross_status,0,fit,BigCodeBench/329,1,3,0.0126582278481012,1,0.0175438596491228,2,0.0151515151515151,0.9993401765823364,0.9824074506759644
phase2/s7_cross_status,0,fit,BigCodeBench/339,1,251,0.4128289473684211,2,0.0317460317460317,3,0.0206896551724137,0.9873778820037842,0.9703977704048156
phase2/s7_cross_status,0,fit,BigCodeBench/352,1,6,0.014251781472684,3,0.0352941176470588,3,0.0150753768844221,0.9991044998168944,0.984728455543518
phase2/s7_cross_status,0,fit,BigCodeBench/358,1,102,0.3541666666666667,1,0.0285714285714285,3,0.037037037037037,0.9953073263168336,0.9349184036254884
phase2/s7_cross_status,0,fit,BigCodeBench/366,1,81,0.3056603773584905,9,0.1764705882352941,12,0.1052631578947368,0.9893124103546144,0.9415116310119628
phase2/s7_cross_status,0,fit,BigCodeBench/374,1,62,0.0902474526928675,4,0.0380952380952381,3,0.0126582278481012,0.996929168701172,0.9957094192504884
phase2/s7_cross_status,0,fit,BigCodeBench/387,1,73,0.1398467432950191,6,0.055045871559633,3,0.0120481927710843,0.9953437447547911,0.9738526344299316
phase2/s7_cross_status,0,fit,BigCodeBench/414,1,69,0.2338983050847457,5,0.0714285714285714,3,0.0181818181818181,0.997228503227234,0.950471580028534
phase2/s7_cross_status,0,fit,BigCodeBench/422,1,147,0.350835322195704,3,0.0476190476190476,3,0.0201342281879194,0.989067554473877,0.965070366859436
phase2/s7_cross_status,0,fit,BigCodeBench/433,1,6,0.0277777777777777,1,0.0196078431372549,3,0.027027027027027,0.998394012451172,0.968014359474182
phase2/s7_cross_status,0,fit,BigCodeBench/436,1,23,0.0545023696682464,9,0.0957446808510638,2,0.0092592592592592,0.9974059462547302,0.9877376556396484
phase2/s7_cross_status,0,fit,BigCodeBench/447,1,9,0.0223325062034739,3,0.0326086956521739,3,0.0143540669856459,0.9984087944030762,0.9813845157623292
phase2/s7_cross_status,0,fit,BigCodeBench/450,1,62,0.1818181818181818,11,0.1264367816091954,11,0.0558375634517766,0.9887754917144777,0.9808947443962096
phase2/s7_cross_status,0,fit,BigCodeBench/451,1,39,0.0924170616113744,6,0.0606060606060606,2,0.0092592592592592,0.998692750930786,0.9849529266357422
phase2/s7_cross_status,0,fit,BigCodeBench/490,1,51,0.2756756756756757,1,0.03125,3,0.04,0.9972392320632936,0.955885887145996
phase2/s7_cross_status,0,fit,BigCodeBench/493,1,32,0.0336487907465825,12,0.0648648648648648,3,0.0068337129840546,0.9985297322273254,0.9916690587997437
phase2/s7_cross_status,0,fit,BigCodeBench/508,1,6,0.0153061224489795,2,0.0235294117647058,2,0.0105263157894736,0.997087299823761,0.9726749658584596
phase2/s7_cross_status,0,fit,BigCodeBench/524,1,55,0.0630011454753722,17,0.080188679245283,3,0.0064794816414686,0.997657835483551,0.971032977104187
phase2/s7_cross_status,0,fit,BigCodeBench/539,1,28,0.0421686746987951,11,0.0814814814814814,3,0.0101010101010101,0.9988775253295898,0.9883052110671996
phase2/s7_cross_status,0,fit,BigCodeBench/557,1,20,0.0445434298440979,4,0.0449438202247191,3,0.0143540669856459,0.9991376399993896,0.9809139370918274
phase2/s7_cross_status,0,fit,BigCodeBench/559,1,98,0.2634408602150537,3,0.0275229357798165,2,0.0081967213114754,0.994964599609375,0.9673323035240172
phase2/s7_cross_status,0,fit,BigCodeBench/572,1,13,0.0443686006825938,1,0.0129870129870129,3,0.0169491525423728,0.9985529184341432,0.9839193820953368
phase2/s7_cross_status,0,fit,BigCodeBench/582,1,20,0.0454545454545454,1,0.0080645161290322,2,0.0070921985815602,0.999159574508667,0.9965658187866212
phase2/s7_cross_status,0,fit,BigCodeBench/589,1,150,0.24,6,0.0405405405405405,3,0.0096463022508038,0.9965872764587402,0.9614936113357544
phase2/s7_cross_status,0,fit,BigCodeBench/618,1,117,0.1710526315789473,3,0.024,2,0.0078125,0.9977551698684692,0.990605652332306
phase2/s7_cross_status,0,fit,BigCodeBench/626,1,9,0.0350194552529182,3,0.0566037735849056,3,0.024,0.998557448387146,0.9733509421348572
phase2/s7_cross_status,0,fit,BigCodeBench/630,1,9,0.0333333333333333,1,0.0151515151515151,3,0.0196078431372549,0.9988488554954528,0.964979648590088
phase2/s7_cross_status,0,fit,BigCodeBench/651,1,120,0.2434077079107505,5,0.057471264367816,3,0.0150753768844221,0.9961684942245485,0.9515441656112672
phase2/s7_cross_status,0,fit,BigCodeBench/654,1,149,0.192258064516129,4,0.0220994475138121,3,0.0075187969924812,0.9985146522521972,0.9263863563537598
phase2/s7_cross_status,0,fit,BigCodeBench/655,1,501,0.3772590361445783,7,0.0378378378378378,2,0.0050761421319796,0.9906500577926636,0.94791179895401
phase2/s7_cross_status,0,fit,BigCodeBench/690,1,137,0.548,1,0.0263157894736842,2,0.0212765957446808,0.9833528995513916,0.9273115396499634
phase2/s7_cross_status,0,fit,BigCodeBench/705,1,138,0.3854748603351955,1,0.0192307692307692,3,0.0206896551724137,0.9948895573616028,0.8507581353187561
phase2/s7_cross_status,0,fit,BigCodeBench/706,1,50,0.0938086303939962,1,0.0103092783505154,3,0.0133333333333333,0.998656928539276,0.9900956749916076
phase2/s7_cross_status,0,fit,BigCodeBench/707,1,75,0.2918287937743191,2,0.0434782608695652,3,0.02803738317757,0.9963929057121276,0.9715067744255066
phase2/s7_cross_status,0,fit,BigCodeBench/710,1,14,0.0732984293193717,4,0.0833333333333333,3,0.0265486725663716,0.9966320991516112,0.9620672464370728
phase2/s7_cross_status,0,fit,BigCodeBench/714,1,102,0.4636363636363636,1,0.04,3,0.0526315789473684,0.9904580116271972,0.952333390712738
phase2/s7_cross_status,0,fit,BigCodeBench/719,1,86,0.2193877551020408,3,0.0389610389610389,3,0.0175438596491228,0.9979745149612428,0.9154447317123412
phase2/s7_cross_status,0,fit,BigCodeBench/727,1,4,0.0283687943262411,2,0.0526315789473684,2,0.0217391304347826,0.9987643957138062,0.9810806512832642
phase2/s7_cross_status,0,fit,BigCodeBench/733,1,293,0.2437603993344426,92,0.3357664233576642,3,0.0075949367088607,0.973976194858551,0.978622317314148
phase2/s7_cross_status,0,fit,BigCodeBench/738,1,10,0.1063829787234042,1,0.05,3,0.0566037735849056,0.9961047172546388,0.8988800048828125
phase2/s7_cross_status,0,fit,BigCodeBench/743,1,10,0.024390243902439,1,0.0117647058823529,3,0.0165745856353591,0.99936181306839,0.98476642370224
phase2/s7_cross_status,0,fit,BigCodeBench/755,1,14,0.0414201183431952,1,0.0129870129870129,3,0.0171428571428571,0.999113917350769,0.9623016119003296
phase2/s7_cross_status,0,fit,BigCodeBench/774,1,97,0.191699604743083,4,0.0444444444444444,2,0.0097087378640776,0.974782407283783,0.9683886766433716
phase2/s7_cross_status,0,fit,BigCodeBench/780,1,36,0.0364004044489383,8,0.0481927710843373,3,0.0085470085470085,0.998997449874878,0.9954063892364502
phase2/s7_cross_status,0,fit,BigCodeBench/802,1,63,0.171195652173913,4,0.0588235294117647,2,0.0133333333333333,0.9936184287071228,0.962982714176178
phase2/s7_cross_status,0,fit,BigCodeBench/808,1,21,0.092511013215859,4,0.0727272727272727,2,0.0158730158730158,0.997828483581543,0.9670941233634948
phase2/s7_cross_status,0,fit,BigCodeBench/835,1,6,0.031413612565445,2,0.0327868852459016,3,0.0229007633587786,0.9993817806243896,0.9847822189331056
phase2/s7_cross_status,0,fit,BigCodeBench/856,1,12,0.0297766749379652,3,0.034090909090909,2,0.0097087378640776,0.9966200590133668,0.9934620261192322
phase2/s7_cross_status,0,fit,BigCodeBench/879,1,282,0.2265060240963855,6,0.0375,3,0.0083565459610027,0.9976767301559448,0.9779791235923768
phase2/s7_cross_status,0,fit,BigCodeBench/884,1,268,0.2774327122153209,3,0.0275229357798165,3,0.011070110701107,0.9904784560203552,0.9669883847236632
phase2/s7_cross_status,0,fit,BigCodeBench/888,1,5,0.0216450216450216,1,0.02,3,0.0256410256410256,0.998938798904419,0.9761634469032288
phase2/s7_cross_status,0,fit,BigCodeBench/901,1,98,0.29607250755287,1,0.0151515151515151,3,0.0222222222222222,0.9962034225463868,0.9313368201255798
phase2/s7_cross_status,0,fit,BigCodeBench/907,1,5,0.015527950310559,1,0.0142857142857142,2,0.0135135135135135,0.9995434284210204,0.9797435402870178
phase2/s7_cross_status,0,fit,BigCodeBench/923,1,90,0.1666666666666666,2,0.0196078431372549,3,0.0134529147982062,0.9972625970840454,0.9840195178985596
phase2/s7_cross_status,0,fit,BigCodeBench/942,1,53,0.0834645669291338,3,0.0209790209790209,3,0.0103806228373702,0.9984397888183594,0.9824182391166688
phase2/s7_cross_status,0,fit,BigCodeBench/943,1,48,0.0919540229885057,1,0.0094339622641509,2,0.0101010101010101,0.9950457811355592,0.9708040952682496
phase2/s7_cross_status,0,fit,BigCodeBench/953,1,18,0.0309810671256454,4,0.0317460317460317,3,0.0101694915254237,0.999531865119934,0.987757921218872
phase2/s7_cross_status,0,fit,BigCodeBench/970,1,53,0.0812883435582822,10,0.0769230769230769,3,0.0102389078498293,0.9954241514205932,0.9938395023345948
phase2/s7_cross_status,0,fit,BigCodeBench/980,1,14,0.0361757105943152,4,0.05,3,0.0155440414507772,0.9989440441131592,0.9835125207901
phase2/s7_cross_status,0,fit,BigCodeBench/997,1,144,0.3461538461538461,2,0.0357142857142857,3,0.0229007633587786,0.9907208681106568,0.9110867977142334
phase2/s7_cross_status,0,fit,BigCodeBench/998,1,15,0.0272727272727272,5,0.0467289719626168,3,0.0127659574468085,0.9981554746627808,0.9923512935638428
phase2/s7_cross_status,0,fit,BigCodeBench/1012,1,151,0.1444976076555024,20,0.1081081081081081,3,0.0083102493074792,0.9942294359207152,0.9392168521881104
phase2/s7_cross_status,0,fit,BigCodeBench/1036,1,166,0.2557781201848998,12,0.075,2,0.0063694267515923,0.9968850016593932,0.9490735530853271
phase2/s7_cross_status,0,fit,BigCodeBench/1039,1,26,0.030057803468208,8,0.0522875816993464,2,0.0062893081761006,0.9993137121200562,0.981847047805786
phase2/s7_cross_status,0,fit,BigCodeBench/1047,1,15,0.0675675675675675,2,0.0392156862745098,2,0.0158730158730158,0.9989563822746276,0.9649786949157716
phase2/s7_cross_status,0,fit,BigCodeBench/1048,1,7,0.0254545454545454,4,0.0526315789473684,3,0.0162162162162162,0.9991134405136108,0.9904282093048096
phase2/s7_cross_status,0,fit,BigCodeBench/1055,1,61,0.1622340425531915,5,0.0520833333333333,2,0.0091743119266055,0.9918038249015808,0.9943361282348632
phase2/s7_cross_status,0,fit,BigCodeBench/1074,1,13,0.0599078341013824,1,0.0204081632653061,3,0.024793388429752,0.9989440441131592,0.9784851670265198
phase2/s7_cross_status,0,fit,BigCodeBench/1081,1,185,0.296,18,0.1636363636363636,3,0.0140845070422535,0.9886995553970336,0.9588781595230104
phase2/s7_cross_status,0,fit,BigCodeBench/1098,1,127,0.4584837545126354,3,0.0857142857142857,3,0.036144578313253,0.9937175512313844,0.8835773468017578
phase2/s7_cross_status,0,fit,BigCodeBench/1099,1,143,0.3704663212435233,3,0.0508474576271186,3,0.0215827338129496,0.9941041469573976,0.8627930879592896
phase2/s7_cross_status,0,fit,BigCodeBench/1119,1,19,0.0494791666666666,3,0.0394736842105263,2,0.0112359550561797,0.9983245134353638,0.974550724029541
phase2/s7_cross_status,0,fit,BigCodeBench/1121,1,13,0.0422077922077922,6,0.0909090909090909,2,0.0135135135135135,0.9988290071487428,0.977609157562256
phase2/s7_cross_status,0,fit,BigCodeBench/1124,1,140,0.1861702127659574,6,0.0631578947368421,3,0.0144927536231884,0.9974716305732728,0.9599311351776124
phase2/s7_cross_status,0,validate,BigCodeBench/23,1,10,0.045045045045045,1,0.0196078431372549,3,0.0232558139534883,0.9986733198165894,0.9566681981086732
phase2/s7_cross_status,0,validate,BigCodeBench/25,1,5,0.037037037037037,1,0.03125,2,0.0263157894736842,0.995837152004242,0.961730182170868
phase2/s7_cross_status,0,validate,BigCodeBench/28,1,41,0.2029702970297029,9,0.2045454545454545,10,0.1136363636363636,0.9970263242721558,0.966623067855835
phase2/s7_cross_status,0,validate,BigCodeBench/33,1,7,0.0411764705882352,1,0.0294117647058823,3,0.0344827586206896,0.9964998960494996,0.957055687904358
phase2/s7_cross_status,0,validate,BigCodeBench/34,1,183,0.3893617021276596,5,0.081967213114754,3,0.0222222222222222,0.9927642345428468,0.9436229467391968
phase2/s7_cross_status,0,validate,BigCodeBench/36,1,268,0.2630029440628066,4,0.0235294117647058,3,0.0075187969924812,0.9898924231529236,0.9596954584121704
phase2/s7_cross_status,0,validate,BigCodeBench/39,1,50,0.0943396226415094,9,0.073170731707317,3,0.0113207547169811,0.9966177344322203,0.9822613000869752
phase2/s7_cross_status,0,validate,BigCodeBench/55,1,21,0.0503597122302158,6,0.0681818181818181,3,0.0147783251231527,0.999088704586029,0.9690310955047609
phase2/s7_cross_status,0,validate,BigCodeBench/57,1,6,0.0284360189573459,3,0.0454545454545454,3,0.0222222222222222,0.9993346333503724,0.980006992816925
phase2/s7_cross_status,0,validate,BigCodeBench/64,1,11,0.0360655737704918,3,0.0333333333333333,3,0.0153846153846153,0.9984707832336426,0.9573563933372498
phase2/s7_cross_status,0,validate,BigCodeBench/77,1,44,0.0810313075506445,1,0.0105263157894736,3,0.0153846153846153,0.9989240169525146,0.9643457531929016
phase2/s7_cross_status,0,validate,BigCodeBench/84,1,42,0.031413612565445,18,0.0714285714285714,3,0.0053859964093357,0.9988146424293518,0.9907070398330688
phase2/s7_cross_status,0,validate,BigCodeBench/86,1,23,0.0705521472392638,7,0.0777777777777777,2,0.0112359550561797,0.9977890849113464,0.9743133187294006
phase2/s7_cross_status,0,validate,BigCodeBench/91,1,17,0.0351966873706004,4,0.0350877192982456,2,0.0072463768115942,0.9979315996170044,0.9947683215141296
phase2/s7_cross_status,0,validate,BigCodeBench/97,1,12,0.0392156862745098,1,0.0172413793103448,3,0.0212765957446808,0.9986990690231324,0.9833329319953918
phase2/s7_cross_status,0,validate,BigCodeBench/106,1,12,0.0182926829268292,5,0.0326797385620915,2,0.0056818181818181,0.9992797374725342,0.9780755043029784
phase2/s7_cross_status,0,validate,BigCodeBench/108,1,140,0.1262398557258791,3,0.0178571428571428,2,0.0055865921787709,0.9979496002197266,0.9837183952331544
phase2/s7_cross_status,0,validate,BigCodeBench/109,1,16,0.026890756302521,3,0.0241935483870967,2,0.0078125,0.9981383085250854,0.9934053421020508
phase2/s7_cross_status,0,validate,BigCodeBench/124,1,14,0.0218408736349454,6,0.0434782608695652,2,0.0062893081761006,0.9986122250556946,0.973127007484436
phase2/s7_cross_status,0,validate,BigCodeBench/129,1,198,0.1633663366336633,10,0.0518134715025906,3,0.0075566750629722,0.9949162602424622,0.9731380939483644
phase2/s7_cross_status,0,validate,BigCodeBench/130,1,51,0.2107438016528925,15,0.2678571428571428,16,0.135593220338983,0.9959354400634766,0.9674183130264282
phase2/s7_cross_status,0,validate,BigCodeBench/132,1,13,0.0223752151462994,4,0.0338983050847457,3,0.0114068441064638,0.9988718032836914,0.99008309841156
phase2/s7_cross_status,0,validate,BigCodeBench/142,1,26,0.0614657210401891,3,0.024390243902439,3,0.0106007067137809,0.997532606124878,0.9861834049224854
phase2/s7_cross_status,0,validate,BigCodeBench/150,1,167,0.2103274559193954,5,0.0352112676056338,2,0.0063291139240506,0.9974918365478516,0.984939992427826
phase2/s7_cross_status,0,validate,BigCodeBench/156,1,12,0.0383386581469648,3,0.036144578313253,3,0.0167597765363128,0.998211145401001,0.9828423857688904
phase2/s7_cross_status,0,validate,BigCodeBench/175,1,63,0.0804597701149425,4,0.0256410256410256,3,0.0087463556851311,0.9983839988708496,0.9943954944610596
phase2/s7_cross_status,0,validate,BigCodeBench/189,1,20,0.0711743772241993,3,0.0638297872340425,3,0.02803738317757,0.998451828956604,0.9652491807937622
phase2/s7_cross_status,0,validate,BigCodeBench/200,1,49,0.1218905472636815,5,0.0561797752808988,3,0.0136986301369863,0.9984229803085328,0.9511255621910096
phase2/s7_cross_status,0,validate,BigCodeBench/207,1,65,0.5078125,14,0.5,14,0.2692307692307692,0.9854094386100768,0.7184172868728638
phase2/s7_cross_status,0,validate,BigCodeBench/218,1,227,0.29328165374677,10,0.087719298245614,2,0.0077519379844961,0.9942847490310668,0.9617549777030944
phase2/s7_cross_status,0,validate,BigCodeBench/221,1,162,0.2709030100334448,2,0.02,3,0.0133333333333333,0.9919936060905457,0.9389661550521852
phase2/s7_cross_status,0,validate,BigCodeBench/229,1,19,0.03125,1,0.0081967213114754,3,0.0116731517509727,0.999564290046692,0.978554666042328
phase2/s7_cross_status,0,validate,BigCodeBench/234,1,17,0.0286195286195286,4,0.0256410256410256,3,0.0086455331412103,0.998859167098999,0.9738457798957824
phase2/s7_cross_status,0,validate,BigCodeBench/243,1,10,0.0416666666666666,3,0.0508474576271186,2,0.0161290322580645,0.996207356452942,0.9846142530441284
phase2/s7_cross_status,0,validate,BigCodeBench/252,1,11,0.0541871921182266,1,0.0196078431372549,2,0.0169491525423728,0.997803509235382,0.9879816770553588
phase2/s7_cross_status,0,validate,BigCodeBench/265,1,155,0.3506787330316742,1,0.0147058823529411,3,0.0198675496688741,0.9912081360816956,0.8854759931564331
phase2/s7_cross_status,0,validate,BigCodeBench/266,1,9,0.0178926441351888,1,0.0083333333333333,2,0.0074074074074074,0.999660313129425,0.9743012189865112
phase2/s7_cross_status,0,validate,BigCodeBench/267,1,180,0.3092783505154639,3,0.0260869565217391,3,0.0113207547169811,0.9944109916687012,0.9730709791183472
phase2/s7_cross_status,0,validate,BigCodeBench/268,1,8,0.0473372781065088,4,0.0769230769230769,3,0.0252100840336134,0.9977182149887084,0.979242205619812
phase2/s7_cross_status,0,validate,BigCodeBench/274,1,18,0.0118811881188118,3,0.0127118644067796,2,0.0038022813688212,0.9996500611305236,0.9909666776657104
phase2/s7_cross_status,0,validate,BigCodeBench/275,1,14,0.0828402366863905,2,0.0571428571428571,3,0.0352941176470588,0.9987684488296508,0.98170268535614
phase2/s7_cross_status,0,validate,BigCodeBench/276,1,18,0.0411899313501144,3,0.0238095238095238,2,0.0072463768115942,0.9983177185058594,0.9950599074363708
phase2/s7_cross_status,0,validate,BigCodeBench/281,1,16,0.0411311053984575,2,0.0263157894736842,2,0.0114942528735632,0.9982348680496216,0.967849850654602
phase2/s7_cross_status,0,validate,BigCodeBench/285,1,11,0.0365448504983388,4,0.0526315789473684,3,0.0169491525423728,0.9984993934631348,0.9814871549606324
phase2/s7_cross_status,0,validate,BigCodeBench/287,1,12,0.0248962655601659,2,0.02,3,0.013215859030837,0.9992636442184448,0.9730068445205688
phase2/s7_cross_status,0,validate,BigCodeBench/288,1,14,0.0348258706467661,1,0.0131578947368421,2,0.0114942528735632,0.998904287815094,0.9921796321868896
phase2/s7_cross_status,0,validate,BigCodeBench/300,1,24,0.0625,3,0.0252100840336134,3,0.0111524163568773,0.997572422027588,0.9753823280334472
phase2/s7_cross_status,0,validate,BigCodeBench/341,1,172,0.2372413793103448,4,0.024390243902439,2,0.0060240963855421,0.9972302913665771,0.9722679853439332
phase2/s7_cross_status,0,validate,BigCodeBench/373,1,18,0.0433734939759036,5,0.048076923076923,2,0.0084745762711864,0.9979161024093628,0.9694889783859252
phase2/s7_cross_status,0,validate,BigCodeBench/381,1,196,0.2300469483568075,3,0.0223880597014925,3,0.0099009900990099,0.9936394095420836,0.970479428768158
phase2/s7_cross_status,0,validate,BigCodeBench/411,1,142,0.4176470588235294,5,0.0961538461538461,2,0.0172413793103448,0.9941489696502686,0.9521571397781372
phase2/s7_cross_status,0,validate,BigCodeBench/427,1,108,0.1852487135506003,11,0.088,3,0.0105263157894736,0.9951171875,0.9774587154388428
phase2/s7_cross_status,0,validate,BigCodeBench/429,1,150,0.2717391304347826,6,0.055045871559633,2,0.0081967213114754,0.9917033314704896,0.9564602971076964
phase2/s7_cross_status,0,validate,BigCodeBench/432,1,9,0.0391304347826087,4,0.0714285714285714,3,0.0215827338129496,0.9990551471710204,0.9693790674209596
phase2/s7_cross_status,0,validate,BigCodeBench/454,1,14,0.023372287145242,1,0.0082644628099173,2,0.0072463768115942,0.997976005077362,0.970754325389862
phase2/s7_cross_status,0,validate,BigCodeBench/456,1,81,0.2425149700598802,6,0.0967741935483871,3,0.0236220472440944,0.9926828742027284,0.9428563714027404
phase2/s7_cross_status,0,validate,BigCodeBench/482,1,46,0.0385582564962279,17,0.0841584158415841,2,0.0042735042735042,0.9991686940193176,0.9731922149658204
phase2/s7_cross_status,0,validate,BigCodeBench/497,1,11,0.0495495495495495,2,0.048780487804878,3,0.0297029702970297,0.9986366033554076,0.9783954620361328
phase2/s7_cross_status,0,validate,BigCodeBench/504,1,9,0.0259365994236311,1,0.0129870129870129,3,0.0181818181818181,0.9962254166603088,0.9940982460975648
phase2/s7_cross_status,0,validate,BigCodeBench/512,1,76,0.1442125237191651,17,0.1317829457364341,2,0.0078740157480314,0.9900433421134948,0.975151777267456
phase2/s7_cross_status,0,validate,BigCodeBench/522,1,27,0.0335820895522388,10,0.0588235294117647,3,0.0076726342710997,0.998616099357605,0.9880358576774596
phase2/s7_cross_status,0,validate,BigCodeBench/548,1,118,0.292803970223325,1,0.0196078431372549,2,0.0169491525423728,0.989608645439148,0.9652324914932252
phase2/s7_cross_status,0,validate,BigCodeBench/551,1,282,0.3353151010701545,8,0.0707964601769911,3,0.0121457489878542,0.993826985359192,0.931077241897583
phase2/s7_cross_status,0,validate,BigCodeBench/558,1,124,0.2683982683982684,5,0.0515463917525773,3,0.0131004366812227,0.99636310338974,0.9304254055023192
phase2/s7_cross_status,0,validate,BigCodeBench/564,1,20,0.0446428571428571,4,0.048780487804878,3,0.0146341463414634,0.9974111318588256,0.974535346031189
phase2/s7_cross_status,0,validate,BigCodeBench/575,1,63,0.2359550561797752,1,0.0163934426229508,2,0.0144927536231884,0.9976133108139038,0.9746480584144592
